index,id,title,type,description,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,runtime_omdb_min,imdbVotes_clean,imdbRating_clean
485,tm82765,Swades,MOVIE,"NASA employee Mohan Bhargav comes to India to take his grandmother along with him at his home abroad. During his stay at his native place, he comes across various social issues faced by the villagers and decides to take a stand for them, to improve their quality of life.",2004,G,189,tt0367110,8.1,89085.0,Swades,2004,Not Rated,17 Dec 2004,189 min,"Drama, Musical",Ashutosh Gowariker,"M.G. Sathya, Ashutosh Gowariker, Sameer Sharma","Shah Rukh Khan, Gayatri Joshi, Kishori Ballal",A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.,"Hindi, English","India, United States",18 wins & 26 nominations total,https://m.media-amazon.com/images/M/MV5BZWJlNmQ2NmQtM2U3Yi00MTZjLWI1YzktY2I2MmExMzgwNmE3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}]",,8.2,"100,779",tt0367110,movie,,"$1,223,240",,,189.0,100779.0,8.2
486,tm170169,Kaal,MOVIE,"After a series of deaths in Orbit Park, India, are attributed to a man-eating tiger, wildlife expert Krish and his photographer decide to investigate the incidents for a magazine article.",2005,,127,tt0415908,4.7,5309.0,Kaal,2005,Not Rated,29 Apr 2005,126 min,"Adventure, Horror, Mystery",Soham Shah,Soham Shah,"Ajay Devgn, Vivek Oberoi, John Abraham","A tiger expert, his wife, two tourists and a village chief engage in a battle for survival against supernatural beasts within Jim Corbett National Wildlife Park.",Hindi,India,2 nominations,https://m.media-amazon.com/images/M/MV5BZmQyNmQ4MTgtMTUyYS00ZjE0LTk2ODItZTdjMDJkYmNjNDZlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",,4.7,"6,140",tt0415908,movie,,"$345,091",,,126.0,6140.0,4.7
490,tm144345,Kal Ho Naa Ho,MOVIE,"Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love for her.",2003,PG,186,tt0347304,7.9,68028.0,Kal Ho Naa Ho,2003,Not Rated,28 Nov 2003,186 min,"Comedy, Drama, Musical",Nikkhil Advani,"Niranjan Iyengar, Karan Johar","Preity G Zinta, Shah Rukh Khan, Saif Ali Khan","Naina, an introverted, perpetually depressed girl's life changes when she meets Aman. But Aman has a secret of his own which changes their lives forever. Embroiled in all this is Rohit, Naina's best friend who conceals his love fo...","Hindi, English","India, Canada",45 wins & 47 nominations,https://m.media-amazon.com/images/M/MV5BMDNjZmRmMjEtMDA5NS00ZjIxLWJlYWQtNTIyM2FiZjg4NzM4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54.0,7.9,"77,007",tt0347304,movie,,"$1,991,922",,,186.0,77007.0,7.9
491,tm70222,Sivaji: The Boss,MOVIE,Corrupt police and politicians target a computer engineer for trying to better the lives of less privileged citizens.,2007,PG-13,189,tt0479751,7.5,19556.0,Sivaji,2007,Not Rated,15 Jun 2007,188 min,"Action, Crime, Drama",S. Shankar,"Swanand Kirkire, S. Shankar, Sujatha","Rajinikanth, Shriya Saran, Suman",A software engineer comes to India in order to serve the nation and invest in its welfare. A few corrupt officials and politicians try to stop him while he tries to do good for the poor.,Tamil,India,13 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BMmVlOTZmNWYtMDNlNC00MzE2LWFkN2MtYjJhOGNhNGUwMjk3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",,7.5,"22,307",tt0479751,movie,,,,,188.0,22307.0,7.5
495,tm25842,A Lion in the House,MOVIE,Five families struggle with the ups and downs of cancer treatment over the course of six years.,2006,,225,tt0492472,8.699999999999998,312.0,A Lion in the House,2006,Not Rated,28 Jul 2006,225 min,Documentary,"Steven Bognar, Julia Reichert",,"Justin Ashcraft, Adam Ashcraft, Dale Ashcraft",Five families struggle with the ups and downs of cancer treatment over the course of six years.,English,United States,Won 1 Primetime Emmy. 1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BMjEyNzY2MDQ5NV5BMl5BanBnXkFtZTgwMjc5OTkwMzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",,8.8,400,tt0492472,movie,,,,,225.0,400.0,8.8
498,tm23441,Kabhi Alvida Naa Kehna,MOVIE,"Dev and Maya are both married to different people. Settled into a life of domestic ritual, and convinced that they are happy in their respective relationships, they still yearn for something deeper and more meaningful, which is precisely what they find in each other.",2006,PG,193,tt0449999,6.0,19797.0,Kabhi Alvida Naa Kehna,2006,Not Rated,11 Aug 2006,193 min,"Drama, Romance",Karan Johar,"Karan Johar, Shibani Bathija, Niranjan Iyengar","Shah Rukh Khan, Rani Mukerji, Amitabh Bachchan","Dev, a former football player is married to Rhea, a successful fashion editor. Maya is a kindergarten teacher who is married to Rishi, an outgoing event planner. These couples' lives intersect and they each question their own marr...","Hindi, English",India,15 wins & 40 nominations total,https://m.media-amazon.com/images/M/MV5BYmRkOWQ1NDItYTk2ZC00YWM2LWE4ZWEtNjIwNTczMmRmZjc3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}]",,6.1,"22,834",tt0449999,movie,,"$3,275,444",,,193.0,22834.0,6.1
499,tm86051,Black Friday,MOVIE,"Bombs tear through Bombay, wreaking havoc and polarising the citizens. With perpetrators at large, the state launches a massive drive to unmask the truth behind these events.",2004,R,143,tt0400234,8.4,20611.0,Black Friday,2004,Not Rated,09 Feb 2007,143 min,"Action, Crime, Drama",Anurag Kashyap,"Anurag Kashyap, Hussain Zaidi, Piyush Mishra","Kay Kay Menon, Pawan Malhotra, Aditya Srivastav","A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen.","Hindi, English",India,1 win & 7 nominations total,https://m.media-amazon.com/images/M/MV5BZmUzYmJiMWItYWEyMC00N2VjLWEzNGQtODc4NDdmZDNmYTk0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76.0,8.4,"23,834",tt0400234,movie,,"$35,000",,,143.0,23834.0,8.4
500,tm44634,Kevin James: Sweat the Small Stuff,MOVIE,"Television's ""King of Queens"" reigns again in this Comedy Central special -- the network's first-ever hour-long show devoted entirely to one comic, taped live in July 2001 at New York City's Hudson Theatre. James riffs on life's many ""royal"" pains, including waiting in line with strangers, negotiating with the airport ticket counter clerk, underwear wedgies, boringly slow answering machine messages and more.",2001,,42,tt0305727,7.4,1083.0,Kevin James: Sweat the Small Stuff,2001,TV-PG,23 Jul 2001,60 min,"Documentary, Comedy",Paul Miller,Kevin James,Kevin James,"Kevin James. The big, sweaty, funny man from the hit sitcom The King of Queens performs his talents on stage.",English,United States,,https://m.media-amazon.com/images/M/MV5BMTI0NzQwNjA0Ml5BMl5BanBnXkFtZTcwMDY4NTgxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",,7.4,"1,172",tt0305727,movie,,,,,60.0,1172.0,7.4
502,tm23077,Vivah,MOVIE,"Poonam, a traditionally brought-up young woman, is to marry Prem, a groom chosen by her uncle. Poonam and Prem's faith and love are to be tested however, when an accident occurs and Poonam might be scarred for life.",2006,,175,tt0494290,6.6,9793.0,Vivah,2006,Not Rated,10 Nov 2006,160 min,"Drama, Musical, Romance",Sooraj R. Barjatya,"Aash Karan Atal, Sooraj R. Barjatya, Raghvendra Singh","Shahid Kapoor, Amrita Rao, Anupam Kher","Poonam, a traditionally brought-up young woman, is to marry Prem, a groom chosen by her uncle. Poonam and Prem's faith and love are to be tested however, when an accident occurs and Poonam might be scarred for life.",Hindi,India,7 nominations,https://m.media-amazon.com/images/M/MV5BMDA4MTg0OGQtMmVmNS00MzYzLWExOWEtNzFiNGE1ZjQ0MmRjXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",,6.7,"11,118",tt0494290,movie,,,,,160.0,11118.0,6.7
505,tm85243,The Trailer Park Boys Xmas Special,MOVIE,"In this holiday prequel, itâ€™s 1997 and Sunnyvale Trailer Park is getting ready for the holiday season. Julianâ€™s got a great idea to make money this Christmas, Ricky gets confused between God and Santa, and Bubbles tries to get the Boys together for an annual Christmas bonfire.  Meanwhile, Mr. Lahey is thrilled because Christmas is the only day of the year that his wife Barb allows him to have a few drinks. Directed by series creator Mike Clattenburg, this hour-long special takes place before Jamie was J-Roc, before Randy and Lahey were a couple, and before the Shitmobile was missing a door.",2004,,57,tt0439856,8.0,3422.0,Trailer Park Boys: Xmas Special,2004,,12 Dec 2004,57 min,Comedy,Mike Clattenburg,Mike Clattenburg,"Cory Bowles, Lucy Decoutere, Barrie Dunn",It's Christmas 1997.,English,Canada,1 nomination total,https://m.media-amazon.com/images/M/MV5BMjY5OTQ5NTk0Ml5BMl5BanBnXkFtZTcwNDkxOTkzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",,8.0,"4,117",tt0439856,movie,19 Dec 2006,,,,57.0,4117.0,8.0
506,tm165809,Bluffmaster!,MOVIE,"Roy is a professional conman, who has raised his work to the level of an art. The only true thing he has is his love for Simmi someone who is so rooted, honest and sincere, that he can't bring himself to tell her the reality of who he is. But when his past catches up with him, she cannot forgive him for the deceit their relationship is built on. He loses her forever. That's when Aditya Srivastav enters the picture. He is the counterpoint to everything that Roy is as frantic as Roy is calm, as dumb as Roy is smart, as messy and untidy as Roy is smooth. They have only one thing in common. Aditya is a conman too. At least he thinks of himself as one. In Roy's book, he's an embarrassment. But one that won't go away!",2005,PG,137,tt0476527,6.6,6313.0,Bluffmaster,2005,Not Rated,16 Dec 2005,137 min,"Comedy, Crime, Drama",Rohan Sippy,"Rajat Arora, Shridhar Raghavan","Abhishek Bachchan, Priyanka Chopra Jonas, Riteish Deshmukh","A conman Roy, gets dumped by his girl-friend. Then he finds out he has a fatal disease. On the verge of death, he resolves to do some good, by helping his apprentice Dittu hoodwink the mobster who hurt his (Dittu's) family.",Hindi,India,1 win & 4 nominations total,https://m.media-amazon.com/images/M/MV5BMjE4MGEzMmItZDIzYy00YmY0LTgzNjAtODY0MDc4OGM3MGJiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",,6.6,"6,831",tt0476527,movie,,"$718,956",,,137.0,6831.0,6.6
507,tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,MOVIE,"The mysterious island of Houraijima has reappeared after 50 years, and with its reappearance has brought the attack of four gods, the Shitoushin, who have their eyes set on the powers that protect and sustain the island. Now it's up to Inuyasha and his friends, along with Sesshoumaru, to find a way to defeat the powerful Shitoushin.",2004,PG-13,88,tt0473658,7.2,1826.0,Inuyasha the Movie 4: Fire on the Mystic Island,2004,Not Rated,20 Jul 2006,89 min,"Animation, Action, Adventure",Toshiya Shinohara,"Rumiko Takahashi, Katsuyuki Sumizawa","Kappei Yamaguchi, Satsuki Yukino, Kôji Tsujitani",The past catches up with the world of Inuyasha and Kagome's present in a form they could never have anticipated.,Japanese,Japan,,https://m.media-amazon.com/images/M/MV5BMTIwOTEwODQ2Nl5BMl5BanBnXkFtZTcwMTkzODQzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",,7.2,"2,058",tt0473658,movie,,,,,89.0,2058.0,7.2
508,tm68191,My FÃ¼hrer,MOVIE,"Hitler no longer believes in himself, and can barely see himself as an equal to even his sheep dog. But to seize the helm of the war he would have to create one of his famous fiery speeches to mobilize the masses. Goebbels therefore brings a Jewish acting teacher GrÃ¼nbaum and his family from the camps in order to train the leader in rhetoric. GrÃ¼nbaum is torn, but starts Hitler in his therapy ...",2007,,89,tt0780568,5.5,4430.0,My Führer,2007,,11 Jan 2007,89 min,"Comedy, Drama, War",Dani Levy,Dani Levy,"Helge Schneider, Ulrich Mühe, Sylvester Groth",This action comedy is set in 1944. Hitler appears in it as a physically and mentally destroyed person who takes the advice of Goebbels and goes to a Jewish concentration camp to receive lessons in eloquence to inspire the German p...,"German, Hebrew, Yiddish",Germany,2 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BMWUyZGZhYTEtNTAzMS00YjlkLWJmNWUtYjNmZWNhMDAwZTZiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",,5.5,"4,640",tt0780568,movie,,"$2,465",,,89.0,4640.0,5.5
509,tm51493,Vizontele,MOVIE,The story takes place in a small town (called Hakkari) in Turkey at the beginning of the 70's. The time has come to bring technology into that small town. The first Television (or called Visiontele by the citizens) arrives and the chaos begins.,2001,,110,tt0270053,8.0,36291.0,Vizontele,2001,,02 Feb 2001,110 min,"Comedy, Drama, History","Yilmaz Erdogan, Ömer Faruk Sorak",Yilmaz Erdogan,"Yilmaz Erdogan, Demet Akbag, Altan Erkekli","Lives of residents in a small, Anatolian village change when television is introduced to them.",Turkish,Turkey,7 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BZjVmYTAwYjUtNWI3ZC00YTQzLWE5NmMtYTk3YjExOTI1ZjJmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",,8.0,"39,587",tt0270053,movie,,,,,110.0,39587.0,8.0
512,tm175687,Sir! No Sir!,MOVIE,"Sir! No Sir! is a documentary film about the anti-war movement within the ranks of the United States Military during the Vietnam War. It consists in part of interviews with Vietnam veterans explaining the reasons they protested the war or even defected. The film tells the story of how, from the very start of the war, there was resentment within the ranks over the difference between the conflict in Vietnam and the ""good wars"" that their fathers had fought. Over time, it became apparent that so many were opposed to the war that they could speak of a movement.",2005,,85,tt0469589,7.6,778.0,Sir! No Sir!,2005,Not Rated,24 Sep 2009,85 min,"Documentary, History, War",David Zeiger,David Zeiger,"Michael Alaimo, Edward Asner, Joe Bangert",NO! SIR! tells an almost entirely forgotten story of the military men and women who forced the U.S. government to end the Vietnam War,English,United States,2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BMjA4NDAxNDA2NV5BMl5BanBnXkFtZTcwNDU4MjYzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74.0,7.6,832,tt0469589,movie,,"$116,944",,,85.0,832.0,7.6
514,tm49405,Inuyasha the Movie: Affections Touching Across Time,MOVIE,"InuYasha is a half-demon who was trapped in the Legendary Tree and was set free by Kagome, a girl who traveled 500 years through time. This time, both of them will have to face Menomaru, a Chinese demon whose father, known as Hyoga, came 300 years ago to invade Japan, but was stopped by InuYasha's Father. InuYasha and Kagome, along with Sango, Miroku, Shippou, Kaede and Myoga, will try to stop Menomaru in his becoming the most powerful demon ever.",2001,PG-13,99,tt0322645,7.2,2570.0,Inuyasha the Movie: Affections Touching Across Time,2001,Not Rated,25 May 2005,100 min,"Animation, Action, Adventure",Toshiya Shinohara,"Rumiko Takahashi, Katsuyuki Sumizawa","Kappei Yamaguchi, Satsuki Yukino, Kôji Tsujitani","During their journey, Inuyasha, Kagome and their party are attacked by Menoumaru, a monster who is looking for Tessaiga, Inuyasha's sword, to an unknown end.",Japanese,Japan,,https://m.media-amazon.com/images/M/MV5BMTQ1MTI3MzA0Ml5BMl5BanBnXkFtZTcwOTY3MTcyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,"2,994",tt0322645,movie,,,,,100.0,2994.0,7.1
516,tm72587,Guru,MOVIE,"Gurukant Desai hails from Idhar, a small village in Gujarat, but dreams of setting up his own business in Mumbai. After he returns from Turkey, he marries Sujatha for getting the dowry and arrives in Mumbai to start his business. This film chronicles the obstacles he meets, his subsequent rise and the huge backlash he receives when it is revealed that he used unethical means to rise in the business circuit.",2007,PG-13,166,tt0499375,7.7,23541.0,Guru,2007,Not Rated,12 Jan 2007,166 min,Drama,Mani Ratnam,"Mani Ratnam, Vijay Krishna Acharya, Anurag Kashyap","Mithun Chakraborty, Abhishek Bachchan, Aishwarya Rai Bachchan","A villager, Gurukant Desai, arrives in Bombay 1958, and rises from its streets to become the GURU, the biggest tycoon in Indian history.",Hindi,India,18 wins & 38 nominations total,https://m.media-amazon.com/images/M/MV5BNDgzMjliNDAtMGJkNy00ZTUzLWIyMTAtNWZkNmY2MDNiZjE3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70.0,7.7,"25,849",tt0499375,movie,,"$2,096,000",,,166.0,25849.0,7.7
517,tm88366,Main Hoon Na,MOVIE,"An army major goes undercover as a college student. His mission is both professional and personal: to protect his general's daughter from a radical militant, and to find his estranged half-brother.",2004,PG,179,tt0347473,7.0,35142.0,Main Hoon Na,2004,Not Rated,30 Apr 2004,182 min,"Action, Comedy, Drama",Farah Khan,"Farah Khan, Abbas Tyrewala, Rajesh Saathi","Shah Rukh Khan, Sushmita Sen, Suniel Shetty","An army major goes undercover as a college student. His mission is both professional and personal: to protect his general's daughter from a radical militant, and to find his estranged half-brother.",Hindi,India,17 wins & 41 nominations,https://m.media-amazon.com/images/M/MV5BMDcwZDJhOGQtNWI5NS00MmI3LWFkYjMtNTY3OGUxMjgwMjZiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",,7.1,"41,437",tt0347473,movie,,"$1,747,060",,,182.0,41437.0,7.1
